175.2659 	EXP 	fixation: autoDraw = True
175.3547 	DATA 	Mouse:  Left button up, pos=(698,154)
176.2568 	EXP 	fixation: autoDraw = False
176.2568 	EXP 	polygon: autoDraw = True
176.7053 	DATA 	Keypress: space
176.7162 	EXP 	fixation: autoDraw = False
176.7162 	EXP 	polygon: autoDraw = False
177.7123 	EXP 	text: autoDraw = True
177.7123 	EXP 	textbox: autoDraw = True
179.3108 	DATA 	Keypress: 2
180.4004 	DATA 	Keypress: 0
180.5534 	DATA 	Keypress: 0
180.9692 	DATA 	Mouse: Left button down, pos=(698,154)
180.9748 	EXP 	New trial (rep=2, index=0): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
180.9826 	EXP 	text: autoDraw = False
180.9826 	EXP 	textbox: autoDraw = False
180.9826 	EXP 	fixation: autoDraw = True
181.0714 	DATA 	Mouse:  Left button up, pos=(698,154)
181.9733 	EXP 	fixation: autoDraw = False
181.9733 	EXP 	polygon: autoDraw = True
182.2873 	DATA 	Keypress: space
182.2928 	EXP 	fixation: autoDraw = False
182.2928 	EXP 	polygon: autoDraw = False
183.2996 	EXP 	text: autoDraw = True
183.2996 	EXP 	textbox: autoDraw = True
183.8105 	DATA 	Keypress: 2
184.1364 	DATA 	Keypress: 0
184.3671 	DATA 	Keypress: 0
185.3029 	DATA 	Keypress: backspace
185.5360 	DATA 	Keypress: backspace
185.7832 	DATA 	Keypress: backspace
186.3412 	DATA 	Keypress: 3
186.5936 	DATA 	Keypress: 0
186.7434 	DATA 	Keypress: 0
187.1191 	DATA 	Mouse: Left button down, pos=(698,154)
187.1250 	EXP 	New trial (rep=2, index=1): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
187.1328 	EXP 	text: autoDraw = False
187.1328 	EXP 	textbox: autoDraw = False
187.1328 	EXP 	fixation: autoDraw = True
187.2549 	DATA 	Mouse:  Left button up, pos=(698,154)
188.1230 	EXP 	fixation: autoDraw = False
188.1230 	EXP 	polygon: autoDraw = True
188.4383 	EXP 	fixation: autoDraw = False
188.4383 	EXP 	polygon: autoDraw = False
188.4402 	DATA 	Keypress: space
189.1279 	EXP 	text: autoDraw = True
189.1279 	EXP 	textbox: autoDraw = True
190.8603 	DATA 	Keypress: 2
191.1171 	DATA 	Keypress: 0
191.2744 	DATA 	Keypress: 0
191.6520 	DATA 	Mouse: Left button down, pos=(698,154)
191.6577 	EXP 	New trial (rep=2, index=2): OrderedDict([('delay', 0.7), ('freq', 400), ('condition', 'unexp')])
191.6661 	EXP 	text: autoDraw = False
191.6661 	EXP 	textbox: autoDraw = False
191.6661 	EXP 	fixation: autoDraw = True
191.7715 	DATA 	Mouse:  Left button up, pos=(698,154)
192.6564 	EXP 	fixation: autoDraw = False
192.6564 	EXP 	polygon: autoDraw = True
193.2381 	DATA 	Keypress: space
193.2498 	EXP 	fixation: autoDraw = False
193.2498 	EXP 	polygon: autoDraw = False
194.2328 	EXP 	text: autoDraw = True
194.2328 	EXP 	textbox: autoDraw = True
195.6074 	DATA 	Keypress: 4
195.7909 	DATA 	Keypress: 0
195.9531 	DATA 	Keypress: 0
196.9523 	DATA 	Mouse: Left button down, pos=(698,154)
196.9582 	EXP 	New trial (rep=2, index=3): OrderedDict([('delay', 0.4), ('freq', 400), ('condition', 'unexp')])
196.9659 	EXP 	text: autoDraw = False
196.9659 	EXP 	textbox: autoDraw = False
196.9659 	EXP 	fixation: autoDraw = True
197.0715 	DATA 	Mouse:  Left button up, pos=(698,154)
197.9564 	EXP 	fixation: autoDraw = False
197.9564 	EXP 	polygon: autoDraw = True
198.9221 	DATA 	Keypress: space
198.9332 	EXP 	fixation: autoDraw = False
198.9332 	EXP 	polygon: autoDraw = False
199.6151 	EXP 	text: autoDraw = True
199.6151 	EXP 	textbox: autoDraw = True
200.8005 	DATA 	Keypress: 3
201.0577 	DATA 	Keypress: 0
201.2244 	DATA 	Keypress: 0
201.8522 	DATA 	Mouse: Left button down, pos=(698,154)
201.8580 	EXP 	New trial (rep=2, index=4): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
201.8661 	EXP 	text: autoDraw = False
201.8661 	EXP 	textbox: autoDraw = False
